"Account: Account Name","Location Name","Location Type","Product Item Number","Product Code","Product Description","Quantity On Hand","Product Price","Actual Quantity On-Hand","Last Modified Date"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1758766","A238206","Blade_900mm_Sea Sand Ivory_Renesa Halo_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1758771","A238207","Blade_900mm_Blaze Brown_Renesa Halo_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1775273","A233301","Lexcru_Booster_Kit_Assembly","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1775278","A223301","Lexcru_PR_Valve_3/8","6.00","0","6.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1775283","A170304","Stator_600mm_Renesa Elite/Studio Nexux_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1775288","A170303","Stator_1400mm_Renesa Elite/Studio Nexux_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1775293","A170305","Stator_900mm_Renesa Elite/Studio Nexux_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1775298","A059101","Screw bottom cover_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1788838","A159324","Chutney Jar Assembly_Xiana MG","2.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1788843","A159323","Wet/Dry Jar Assembly_Xiana MG","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1790870","A261501","New Screw_Blade Assembly_Aris contour_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1795508","A178301","Face Plate(PP)_White_Renesa Wall/Pedestal/Table_TPW","0.00","207","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1795513","A179801","Neck Base(New)_White_Renesa Table/Pedestal Fan_TPW","2.00","207","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1795518","A178401","Rear Cover(PP)_White_Renesa Wall/Pedestal/Table_TPW","0.00","266","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1795523","A091801","Screw_Neck Base Screw( 3/16in BSW x 7.5)_TPW","0.00","207","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1795528","A178501","Triangular Nut(PP)_White_Renesa Wall/Pedestal/Table_TPW","0.00","207","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1795533","A181002","Neck Base(New)_Black_Renesa Wall Fan_TPW","2.00","207","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1795538","A181001","Neck Base(New)_White_Renesa Wall Fan_TPW","1.00","207","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1810643","A293801","Magnetic Float Switch","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816506","A171128","Blade Aluminium_900mm_Ritz Blue_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816511","A171127","Blade Aluminium_1400mm_Ritz Blue_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816516","A171118","Blade Aluminium_600mm_Pearl White_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816521","A171119","Blade Aluminium_900mm_Pearl White_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816526","A171120","Blade Aluminium_1400mm_Pearl White_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816531","A171122","Blade Aluminium_900mm_Earth Brown_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816536","A171123","Blade Aluminium_1400mm_Earth Brown_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816541","A171124","Blade Aluminium_600mm_Sand Grey_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816546","A171125","Blade Aluminium_900mm_Sand Grey_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816551","A171126","Blade Aluminium_1400mm_Sand Grey_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816556","A171130","Blade Aluminium_600mm_Gold Oak_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816561","A171131","Blade Aluminium_900mm_Gold Oak_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816566","A171132","Blade Aluminium_1400mm_Gold Oak_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816571","A171133","Blade Aluminium_600mm_Dark Walnut_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816576","A171134","Blade Aluminium_900mm_Dark Walnut_Renesa Elite_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1816581","A171135","Blade Aluminium_1400mm_Dark Walnut_Renesa Elite_GV5","2.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1843044","A142205","4 revit Blade_1200mm_Brown_Efficio_GV2","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1862841","A175006","Updated Blade (Emboss)_1200mm_Brown_Efficio_GV2","5.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869074","A175005","Blade Aluminium_1200mm_Matt Black_Efficio_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869079","A107107","Bottom Cover_Matt Black_Efficio_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869084","A123401","Downrod_300mm_Matt Black_Efficio_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869089","A107108","Bottom Cover_Matt Black_Efficio_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869094","A192002","Downrod_300mm_Matt Brown_Efficio_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869099","A100211","Top Canopy_Matt Brown_Efficio Prime/Viso_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869104","A100311","Bottom Canopy_Matt Brown_Efficio Prime/Viso_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869109","A125407","Blade Aluminium_1400mm_Gloss White_Efficio Prime/Viso_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869114","A125408","Blade Aluminium_1400mm_Matt Black_Efficio Prime/Viso_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869119","A125409","Blade Aluminium_1400mm_Sand Ivory_Efficio Prime/Viso_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869124","A189602","Blade_900mm_Dark Teakwood_Aris_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869129","A047005","Blade Aluminium_900mm_Sea Sand Ivory_Ikano_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869134","A193301","Bottom Cover_SS Ivory_Renesa_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869139","A193404","Blade Aluminium_1200mm_Sea Sand Ivory_Renesa_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869144","A047105","Blade Aluminium_1400mm_Sea Sand Ivory_Renesa_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869149","A193403","Blade Aluminium_900mm_Sea Sand Ivory_Renesa_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869154","A163908","Deco ring_Gold Matte_Studio Nexus_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869159","A194510","Blade Aluminium_900mm_Pearl White Matt_Studio Nexus_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869164","EA23801","PCB Smart_1400mm_Renesa Elite/Studio Nexus_GV5","3.00","0","3.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869169","A194515","Blade Aluminium_1400mm_Pearl White Matt_Studio Nexus_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869174","EA24001","PCB Regulator_35W_1200mm_Efficio Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869179","A261701","PCB Plate_Efficio Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869184","A239507","Blade Aluminium_900mm_Maplewood_Renesa Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869189","A239508","Blade Aluminium_900mm_Pebble Grey_Renesa Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869194","A187605","Deco Ring_Aegean Blue_Studio Nexus_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1869199","A187603","Bottom Ring_Rose Gold_Erica Meta_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1953754","SA0112","SPD with Cable Tie (Remote Model)","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1953758","SA0113","SPD with Cable Tie (Regulator Model)","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1996040","SA0069","Power PCB_Reg_(Potting)_White_1200mm_Renesa_GV3","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997097","A177712","Juicer Chamber_Cold Press Juicer_Althea","0.00","177","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997102","A177713","Auger_Cold Press Auger_Althea","0.00","177","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997107","A177715","Hopper_Cold Press Feeding_Althea","0.00","177","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997112","A177716","Juice Collector Jar_Cold Press Juice_Althea","5.00","177","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997117","A177717","Pulp Collector Jar_Cold Press Pulp_Althea","2.00","177","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997122","A177720","Rubber Feet_Cold Press Rubber_Althea","0.00","177","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997127","A177732","Driver PCB_Cold Press Driver_Althea","0.00","192","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997132","A177733","DC Motor_Cold Press Motor_Althea","0.00","192","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997137","A177736","Power Cord_Cold Press Power_Althea","0.00","177","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997142","A177719","Gasket Set_Cold Press All_Althea","0.00","177","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997147","A177794","Juicer Outlet Clip_Cold Press Juicer_Althea","0.00","192","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997152","A177739","Pulp Outlet Gasket_Cold Press Pusher_Althea","0.00","177","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997157","A177724","Juice Outlet Gasket_Cold Press Juicer_Althea","0.00","177","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997162","A177722","Upper Filter_Cold Fress Juicer_Althea","0.00","177","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997167","A177721","Bottom Filter_Cold Fress Juicer_Althea","0.00","177","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-1997172","A177792","Interface PCB_Cold Press Juicer_Althea","0.00","251","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2017061","SA0016","Power PCB_DC 48V_GV2","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2021879","A248807","Canopy Plate_Snow White_Erice Nuvo_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2021884","A248808","Canopy Plate_Lotus Pink_Erice Nuvo_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2021889","A248809","Canopy Plate_Gloss Black_Erice Nuvo_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2021894","A248811","Canopy Plate_Aegean Blue_Erice Nuvo_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2025931","A222101","Lexcru_High_Pressure_Switch","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2052298","EA26101","Surge Protection Device (SPD) Remote+Regulator_CF","290.00","0","290.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2052303","A192506","4 Revit Blade Emboss_1400mm_Matt Brown_Efficio_GV2","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096847","A086907","Blade_900mm_Marble White_Aris Contour_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096850","A082205","Motor Housing_Marble White_900mm_Aris Contour_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096853","EA26801","Digital PCB _900mm_Aris Contour_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096856","A086909","Blade_900mm_Regent Grey_Aris Contour_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096859","A082206","Motor Housing_Mid Black_900mm_Aris Contour_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096862","A029709","Blade_1200mm_Pearl White_Aris_GV5","2.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096865","A102406","Bottom canopy_Pearl White_Aris_GV5","2.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096868","A102206","Middle Lower canopy_Pearl White_Aris_GV5","5.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096871","A102006","Middle upper canopy_Pearl White_Aris_GV5","7.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096874","A101806","Canopy Plate_Pearl White_Aris_GV5","13.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096877","A101706","Top Canopy_Pearl White_Aris_GV5","10.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096880","A077102","PCB Mounting Plate_Aris_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096883","EA26601","PCB 41W__Aris Gladius_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096886","A006406","False Cover_Aris Gladius_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096889","A029711","Blade_1200mm_Sand Grey_Aris_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096892","A102408","Bottom canopy_Sand Grey_Aris_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096895","A102208","Middle Lower canopy_Sand Grey_Aris_GV5","12.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096898","A102008","Middle upper canopy_Sand Grey_Aris_GV5","8.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096901","A101808","Canopy Plate_Sand Grey_Aris_GV5","3.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096904","A101708","Top Canopy_Sand Grey_Aris_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096907","A192406","Blade_900mm_Matt Brown_Efficio_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096910","E00000738","Capacitor Capco_8uf_CF","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096913","A125105","Motor Housing_Matt Brown_Efficio_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096916","EA25101","PCB_Regulator_1400mm_Efficio_28W_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096919","A192505","Blade_1400mm_Matt Black_Efficio_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096922","A125419","Blade Aluminium_900mm_Blaze Brown_Efficio Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096925","EA23901","PCB_Regulator_900mm_Efficio_35W_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096928","A125404","Blade Aluminium_900mm_Gloss White_Efficio Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096931","A125405","Blade Aluminium_900mm_Matt Black_Efficio Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096934","A125406","Blade Aluminium_900mm_Sea Sand Ivory_Efficio Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096937","EA24101","PCB_Regulator_1400mm_Efficio_35W_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096940","A125420","Blade Aluminium_1400mm_Blaze Brown_Efficio Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096943","A175101","Bottom Cover_Sea Sand Ivory_Enerio_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096946","A239501","Blade_900mm_Gloss Black_Renesa Enzel_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096949","A248805","Canopy Plate_Gloss White_Enzel_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096952","A239504","Blade_900mm_Gloss White_Renesa Enzel_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096955","A248802","Canopy Plate_Gloss Pebble Grey_Enzel_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096958","A168607","Plastic Body_Pebble Grey_Enzel_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096961","A193701","PCB Mounting Plate_Enzel_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096964","A168604","Plastic Body_Gloss Black_Enzel_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096967","A283201","Blade Aluminium_1400mm_Gloss Black_Renesa Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096970","A168601","Plastic Body_Gloss White_Enzel_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096973","A283202","Blade Aluminium_1400mm_Gloss White_Renesa Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096976","A283203","Blade Aluminium_1400mm_Maplewood_Renesa Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096979","A170503","Updated Motor housing_Renesa enzel_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096982","A239506","Blade Aluminium_900mm_Dark Wood_Renesa Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096985","A239502","Blade Aluminium_900mm_Gloss Brown_Renesa Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096988","A168603","Plastic Body_Gloss Brown_Enzel_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096991","A239505","Blade Aluminium_900mm_Misty Teal_Renesa Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096994","A265201","Blade Aluminium_1400mm_Gloss Black_Renesa Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2096997","A265202","Blade Aluminium_1400mm_Gloss White_Renesa Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2097000","A265203","Blade Aluminium_1400mm_Maplewood_Renesa Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2097003","A265204","Blade Aluminium_1400mm_Pebble Grey_Renesa Prime_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2097006","A310704","Motor Housing_Matt Black_900mm_Studio Nexus_GV5","0.00","0","0.00","21/03/2026"
"ELECTROLYTE SOLUTIONS","ELECTROLYTE SOLUTIONS","Site","PI-2097009","A194514","Blade Aluminium_900mm_Dark Walnut_Studio Nexus_GV5","0.00","0","0.00","21/03/2026"
